created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu May 02 06:37:56 +0000 2024;1,78592E+18;Presiden Joko Widodo (Jokowi) mengatakan pemerintah berupaya menjaga keseimbangan harga komoditas pangan yang menguntungkan konsumen dan juga bagi para petani dan peternak.https://t.co/XedRydGHnd;0;0;0;0;in;423220305;1,78592E+18;ANTARABengkulu;https://twitter.com/ANTARABengkulu/status/1785921648925024321
Thu May 02 06:32:06 +0000 2024;1,78592E+18;Daftar Harga Pangan 2 Mei 2024: Cabai Merah hingga Gula Naik https://t.co/gE3kyfUeDn;0;0;0;0;in;41730943;1,78592E+18;VIVAcoid;https://twitter.com/VIVAcoid/status/1785920180578898333
Thu May 02 06:28:35 +0000 2024;1,78592E+18;Jokowi: Jaga harga pangan seimbang agar konsumen dan petani senang https://t.co/hTyxip5dhr;0;0;0;0;in;1,20388E+18;1,78592E+18;antarabiz;https://twitter.com/antarabiz/status/1785919295710797834
Thu May 02 04:28:34 +0000 2024;1,78589E+18;Update Harga Pangan 2 Mei: Komoditas Beras dan Bawang Putih Naik https://t.co/E3dFOMCytN #beritajogja #jogja #jogjaistimewa https://t.co/jjlk2kXiPa;0;0;0;0;in;118371948;1,78589E+18;Harian_Jogja;https://twitter.com/Harian_Jogja/status/1785889091260912090
Thu May 02 04:14:34 +0000 2024;1,78589E+18;Ekonom Prediksi Inflasi April Turun karena Harga Pangan Melandai https://t.co/U8XLFrDoS5;0;0;0;0;in;552523769;1,78589E+18;KATADATAcoid;https://twitter.com/KATADATAcoid/status/1785885570599989493
Thu May 02 03:42:11 +0000 2024;1,78588E+18;Badan Pangan Nasional Pastikan Harga dan Stock Pangan Aman https://t.co/AfoDay6xQc;0;0;0;0;in;1,5623E+18;1,78588E+18;Patrici93022104;https://twitter.com/Patrici93022104/status/1785877419288834357
Thu May 02 03:42:10 +0000 2024;1,78588E+18;Badan Pangan Nasional Pastikan Harga dan Stock Pangan Aman https://t.co/MIDjjmhujT;0;1;0;0;in;1,5623E+18;1,78588E+18;Patrici93022104;https://twitter.com/Patrici93022104/status/1785877415207821657
Thu May 02 03:42:09 +0000 2024;1,78588E+18;Badan Pangan Nasional Pastikan Harga dan Stock Pangan Aman https://t.co/tqLrBOk7jD;0;1;0;0;in;1,5623E+18;1,78588E+18;Patrici93022104;https://twitter.com/Patrici93022104/status/1785877411038708090
Thu May 02 03:42:08 +0000 2024;1,78588E+18;Badan Pangan Nasional Pastikan Harga dan Stock Pangan Aman https://t.co/xDKz493dnY;0;1;0;0;in;1,5623E+18;1,78588E+18;Patrici93022104;https://twitter.com/Patrici93022104/status/1785877407251210369
Thu May 02 03:42:07 +0000 2024;1,78588E+18;Badan Pangan Nasional Pastikan Harga dan Stock Pangan Aman https://t.co/276V3dQ2yQ;0;1;0;2;in;1,5623E+18;1,78588E+18;Patrici93022104;https://twitter.com/Patrici93022104/status/1785877403484746011
Thu May 02 03:17:31 +0000 2024;1,78587E+18;Apa aja dipalakin pemerintah ini ya? Harga barang pangan, BBM, Pajak, UKT, Bea Cukai, dll… Sebangkrut itukah hingga harus malak rakyat layaknya premanisme? @jokowi  @prabowo  @beacukaiRI;1;7;50;100;in;77654478;1,78587E+18;MariaAlcaff;https://twitter.com/MariaAlcaff/status/1785871211802861866
Thu May 02 03:00:06 +0000 2024;1,78587E+18;Daftar Harga Bahan Pangan di Malang Hari Ini, 2 Mei 2024 - https://t.co/nEXgq1yjcB https://t.co/NR4laH3TYH;0;0;0;0;in;1,50395E+18;1,78587E+18;BlokaMedia;https://twitter.com/BlokaMedia/status/1785866829669556559
Thu May 02 02:36:10 +0000 2024;1,78586E+18;Bank Indonesia terus melakukan monitoring terhadap risiko kenaikan harga pangan seperti bawang merah dan bawang putih. https://t.co/1UWOuVEaCB #InvestorDaily #investasi #Saham;0;0;0;1;in;238091066;1,78586E+18;InvestorID;https://twitter.com/InvestorID/status/1785860805227114730
Thu May 02 02:15:40 +0000 2024;1,78586E+18;@ownerradikal1 Harga pangan naik karena belum turun petani yang dijanjikan luhut itu!!;0;0;0;0;in;1,73257E+18;1,78552E+18;raden_diky16695;https://twitter.com/raden_diky16695/status/1785855648519033137
Thu May 02 01:59:07 +0000 2024;1,78585E+18;Ekonom Proyeksi Inflasi April Turun karena Harga Pangan Melandai https://t.co/JoGmGQIXpB;0;0;0;1;in;552523769;1,78585E+18;KATADATAcoid;https://twitter.com/KATADATAcoid/status/1785851483101266148
Thu May 02 01:51:03 +0000 2024;1,78585E+18;Mandalle*_ Pelda Joko Raharjo Babinsa Tamarupa Kodim 1421/Panglep Melaksanakan kegiatan Pemantauan Harga Bahan pokok di Pasar Tradisional Mandalle  Kec.Mandalle Kab. Pangkep. *Memantau Secara langsung Ketersedian Stok Bahan Pangan dan Stabilitas Harga Komoditi Sembako https://t.co/xPhgw43rBf;0;0;0;1;in;1,23211E+18;1,78585E+18;kodim1421pangk2;https://twitter.com/kodim1421pangk2/status/1785849450390552864
Thu May 02 01:13:35 +0000 2024;1,78584E+18;Logika Salah Kaprah Zulhas soal Harga Pangan Naik, Tanpa Solusi https://t.co/eO0KlFTM09;13;24;66;200;in;4187275698;1,78584E+18;TirtoID;https://twitter.com/TirtoID/status/1785840021989470405
Thu May 02 01:08:55 +0000 2024;1,78584E+18;Ekonomi biaya tinggi ditandai dengan suku bunga BI yang semakin lama semakin tinggi, sekarang 6,25%. Terutama inflasi bahan pangan dan naiknya harga bahan baku mengakibatkan efek domino terhadap perekonomian Masyarakat.;0;0;0;1;in;1,13866E+18;1,78584E+18;arpas2000;https://twitter.com/arpas2000/status/1785838849786360272
Thu May 02 01:08:36 +0000 2024;1,78584E+18;Harga Pangan 2 Mei: Harga Beras dan Bawang Putih Naik https://t.co/WJwSOqioLe;0;0;0;0;in;118646322;1,78584E+18;Bisniscom;https://twitter.com/Bisniscom/status/1785838768660123889
Wed May 01 23:46:16 +0000 2024;1,78582E+18;@biasalahanakmud Rumah itu kebutuhan pokok (sandang, pangan, papan), bukan investasi Jgn beli rumah krn dijanjikan harga naik dll, tp lihat akses, fasilitas, lingkungan, dan unsur lain yg relevan dgn kehidupan sehari2 Percuma harga naik, tp ke tempat kerja 2 jam lebih, bisa 5 jam pp (cont.);0;1;10;86;in;106640904;1,78548E+18;rizahrotunnisa;https://twitter.com/rizahrotunnisa/status/1785818048961957893
Wed May 01 23:03:16 +0000 2024;1,78581E+18;@Muslim_AntiPKI9 Ini menteri yg paling apa ya..  lucu harga pangan naik disebabkan petani lebaran Dan libur.. anjrit eta Komen manusia setingkat Menteri ? Teu salah anjrit ?.kayaknya g Makan  sekolahan...;0;0;0;1;in;1,76713E+18;1,78551E+18;ari_budiman69;https://twitter.com/ari_budiman69/status/1785807229524008997
Wed May 01 21:08:56 +0000 2024;1,78578E+18;Otak kalo kebanyakan kena harta haram jadi begini nih...  Mendag Minta Masyarakat Maklum dengan Kenaikan Harga Pangan https://t.co/IJFc0LQgwr;0;0;0;0;in;1,12555E+18;1,78578E+18;Bardoel2;https://twitter.com/Bardoel2/status/1785778455667446261
Wed May 01 19:52:45 +0000 2024;1,78576E+18;@arthawidhi Kalau saya punya sisi lain, bahwa masyarakat Indonesia secara umum masih menjadikan pangan sebagai kebutuhan prioritas mereka pak. Apalagi saat ini, harga serba naik dan ada keluarga yang harus dicukupi. Sepakbola? Semampunya saja.;0;0;0;1;in;77969185;1,78562E+18;anantakurnia;https://twitter.com/anantakurnia/status/1785759283063505122
Wed May 01 18:55:18 +0000 2024;1,78574E+18;@Gunawan75_ harusnya pertimbangkan rakyat dan ketersediaan bahan pangan dan harga murah dalam negeri jangan paksakan ego kepada satu program apakah haram jika program itu dibatalkan saja karena blm pasti layak guna dengan situasi...;0;0;0;2;in;335254750;1,78559E+18;ibnumalix;https://twitter.com/ibnumalix/status/1785744826799173944
Wed May 01 16:56:23 +0000 2024;1,78571E+18;@kang___L Rakyat : harga pangan naik karena mendag nya bisanya hanya ngeles ,,,, coooookkkkk;0;0;0;1;in;1,70947E+18;1,78547E+18;DidietHard36041;https://twitter.com/DidietHard36041/status/1785714900335198492
Wed May 01 16:22:46 +0000 2024;1,78571E+18;@PraEquilibrium @puanmaharani_ri Memang gila jaman Jokowi, Korupsi dan harga-harha Pangan meningkat pesat, pun Hutang luar Negri dan BUMN, angka pengangguran terus naik juga orang stres kaya sampean naik tajam bro https://t.co/oDt1UxMKQS;0;1;0;0;in;782241085;1,78568E+18;penikmatkudapan;https://twitter.com/penikmatkudapan/status/1785706440411500917
Wed May 01 16:16:17 +0000 2024;1,7857E+18;"Aksi May Day 2024 Federasi Serikat Buruh Militan. Buruh &amp  Rakyat Bergerak Melawan Pemutusan Hubungan Kerja Dan Kenaikan Harga Pangan"". https://t.co/JkKmL5Njpk""";0;0;4;4;in;1,11797E+18;1,7857E+18;FSebumi;https://twitter.com/FSebumi/status/1785704807539654908
Wed May 01 16:08:48 +0000 2024;1,7857E+18;@Muslim_AntiPKI9 Pak @ZUL_Hasan Lo itu kalo emang gak GUNA jadi menteri tuh mundur aja sih?.. ngatur harga pangan biar stabil tuh kerjaan Lo, jangan malah kasih alesan kayak orang TOLOL.. sekolah tinggi cuma buat nipu rakyat? Dipikir rakyat se GOBLOK itu apa percaya ama alesan TOLOL;0;0;0;0;in;120362551;1,78551E+18;AchmadDennise;https://twitter.com/AchmadDennise/status/1785702923210752146
Wed May 01 15:48:13 +0000 2024;1,7857E+18;@stvenborges @Miduk17 @adoer_psrahad Seorang pejabat publik kl pny medsos berarti pencitraan gitu?? Parah pikiran lo tong... Kl soal harga pangan naik apa yg naik cm di jateng thok. Seluruh indonesia tong.. ganjar klh cm krn citra nya dirusak di medsos. Dan lawan nya adalah penguasa yg sakit hati dgn partai ganjar.;0;1;0;1;in;1,75303E+18;1,7856E+18;oyenn957329;https://twitter.com/oyenn957329/status/1785697742960132555
Wed May 01 15:40:26 +0000 2024;1,7857E+18;"@_gladhys Paling nanti kalo ada kenaikan harga pangan, pasti kesebut kok, kemaren ada gelombang panas, tolong dimaklumi""""";0;0;0;0;in;202200415;1,78556E+18;MutiaRamdhani25;https://twitter.com/MutiaRamdhani25/status/1785695783796580756
Wed May 01 14:39:19 +0000 2024;1,78568E+18;Halo #SobatBUMN Sebagai upaya dalam menjaga stabilitas harga pangan, @ppitradelog secara rutin   #GerakanPanganMurahPPI #PerusahaanPerdaganganIndonesia https://t.co/JUp0WTS8jC;0;0;0;0;in;1,61601E+18;1,78568E+18;BUMNHebatKediri;https://twitter.com/BUMNHebatKediri/status/1785680402805641319
Wed May 01 14:36:40 +0000 2024;1,78568E+18;@detikcom yang harus di dorong itu supaya harga bahan pangan di buat murah dan mudah di dapat,  ngeri kalau demo naik gaji, yg ada ntr di PHK besar2an, pindah ke daerah yang UMR lbh murah;0;0;0;0;in;7,01228E+17;1,78555E+18;Raza77772314;https://twitter.com/Raza77772314/status/1785679737190600924
Wed May 01 14:01:26 +0000 2024;1,78567E+18;Komisi IV DPR RI Reses Masa Persidangan IV Tahun Sidang 2023 – 2024 bertempat di Labuan Bajo, Kab. Manggarai Barat, Prov. Nusa Tenggara Timur, 29 – 30 April 2024. Agenda kunjungan Hari pertama yaitu diskusi permasalahan kenaikan harga pangan dan kelangkaan bahan pokok di NTT https://t.co/fKxFDi5vtk;0;1;0;0;in;8,42633E+17;1,78567E+18;PSDKP_Kupang;https://twitter.com/PSDKP_Kupang/status/1785670872516505642
Wed May 01 13:38:40 +0000 2024;1,78567E+18;Dan ya... Bansos kemaren way too early... Dipas2in buat kepentingan elektoral, dibutuhin masyarakat, tp timingnya sangat tidak pas...   Kita lihat 2-3 bulan ke depan sedrastis apa harga pangan bakal naek... Dan ga mungkin pemerintah baik hati jor2an kasih bansos lagi;0;2;0;0;in;84276969;1,78566E+18;cuuppyy;https://twitter.com/cuuppyy/status/1785665140983222286
Wed May 01 13:19:26 +0000 2024;1,78566E+18;@s4h4b4tl4m4 @plutonerium @chakiinuzt_24 @malagreta @utamigoatmilk Bismillah . Tiap hari saya pengguna listrik untuk seluruh aktifitas kerja saya . Jika kenaikan tarif ini sudah sah berarti beban buat rakyat kecil semakin terasa . Belum di pengaruhi kebutuhan harga pangan . Apess banget;0;1;0;2;in;1,13834E+18;1,78481E+18;SMujsin;https://twitter.com/SMujsin/status/1785660303197499605
Wed May 01 13:02:56 +0000 2024;1,78566E+18;Mendag Minta Masyarakat Maklum dengan Kenaikan Harga Pangan   https://t.co/LZDVXgy3MU  https://t.co/LZDVXgy3MU;0;0;0;0;in;1,63663E+18;1,78566E+18;posaktualcom;https://twitter.com/posaktualcom/status/1785656150714667375
Wed May 01 12:24:48 +0000 2024;1,78565E+18;@Miduk17 @adoer_psrahad Kay yg dodol ,Ganjar itu petahana di Jateng dia kalah ya Karena warga Jateng tahu kinerja nya pencitraan terus ,kau tahu gak selam di gubernur UMR Jateng gak nyampe 3 juta tapi harga pangan naik itu lah gubernur hanya main medsoso terus;0;3;1;3;in;1,60081E+18;1,7856E+18;stvenborges;https://twitter.com/stvenborges/status/1785646553597964711
Wed May 01 12:17:58 +0000 2024;1,78564E+18;Ibarat lu disuruh bayar pajak tapi lo ga dapet apa²  trs harga pangan makin mahal tapi lo ttp jadi buzzer gratis😹😹;0;0;0;2;in;1,66787E+18;1,78564E+18;bblueberrin;https://twitter.com/bblueberrin/status/1785644833199329576
Wed May 01 11:41:03 +0000 2024;1,78564E+18;KURANG APA LAGI PENDERITAAN RAKYAT KECIL..?? HARGA PANGAN NAIK..  PAJAK NAIK, BBM N GAS NAIK..  SEKARANG JUAL ROKOK KETENGAN AJA DI, LARANG.. TERNYATA PEMERINTAH INI JELI BGT.. NGATUR N BATASI RAKYAT KECIL.. COBA KLO OLIGARKI N ELIT PARTE.. PAJAK GRATIS. https://t.co/QiUMAwIOEF;0;0;1;1;in;1,76499E+18;1,78564E+18;DjokoSampu92786;https://twitter.com/DjokoSampu92786/status/1785635541633139163
Wed May 01 11:23:06 +0000 2024;1,78563E+18;1/5-2024. Pemerintah pusat harus mengontrol harga pangan sehari-hari juga,agar harganya bisa seimbang dengan pendapatan rakyat kecil seluruh Indonesia,ok?Jika tidak terjadi kemiskinan di kalangan bawah bertambah terus jumlahnya. https://t.co/9BTFaCq5pE;0;0;0;0;in;1,74814E+18;1,78563E+18;bakti_graf44188;https://twitter.com/bakti_graf44188/status/1785631026863321341
Wed May 01 09:41:15 +0000 2024;1,78561E+18;Mayday ... #mayday ... harga pangan naik semua https://t.co/kHA8nyhYce;0;0;4;6;in;1,17895E+18;1,78561E+18;MurtadhaOne1;https://twitter.com/MurtadhaOne1/status/1785605394234216634
Wed May 01 09:33:01 +0000 2024;1,7856E+18;Keliatannya gede tpi lu juga hrus tau pengeluaran disana gimanaa dan harga sandang pangan papn berapa. Yg hrus lu konversi adlh gaji bersih seteah dikurangi living cost baru dahhh tuh ituh duitt yg lu dptinnn;0;1;0;0;in;1,14015E+18;1,7856E+18;amidxo;https://twitter.com/amidxo/status/1785603323388989911
Wed May 01 09:32:20 +0000 2024;1,7856E+18;Rakyat Amerika mulai resah dgn kenaikan harga !!  Maka Pemerintahan Prabowo harus mampu menjaga immunitas NKRI dari pengaruh buruk situasi global... Kuatkan Ketahanan Pangan dgn cara memberikan modal dan teknologi pertanian ke petani krn cuaca juga sdh tdk bersahabat...;0;1;0;0;in;1,76364E+18;1,7856E+18;diesaster24;https://twitter.com/diesaster24/status/1785603148092264671
Wed May 01 09:30:04 +0000 2024;1,7856E+18;@crimsonvvitch kayaknya memang lg kacau dimana-mana deh, ga cuma di harga bahan pangan yg pada naik pasca lebaran 😔 cuma bisa berdoa biar segalanya segera stabil deh~  ahhh udh ku dugaa, sukses selalu yaa kak dann;0;1;0;0;in;7,6741E+17;1,78559E+18;kumadinyan;https://twitter.com/kumadinyan/status/1785602578556113042
Wed May 01 08:56:35 +0000 2024;1,78559E+18;Lancar mengendalikan harga pangan, aamiin https://t.co/FJjdNF4SoC;0;0;0;1;in;1,56456E+18;1,78559E+18;wiwo_oppo;https://twitter.com/wiwo_oppo/status/1785594151779930493
Wed May 01 08:52:17 +0000 2024;1,78559E+18;@abu_waras Makan siang dan minum susu gratis.... Karna berpotensi menaikkan harga pangan dan meningkatkan pengeluaran negara jg devisa negara.;0;0;0;0;in;543147324;1,78548E+18;hanya_muhlisi;https://twitter.com/hanya_muhlisi/status/1785593072442868095
Wed May 01 08:45:18 +0000 2024;1,78559E+18;#savepetani #miskinkan syl gegara korupsi syl dampaknya ke masyarakat harga pangan mahal petani sulit dapat pupuk anjing bangsat ini syl  https://t.co/FUPFby8tlM;0;0;0;0;in;1,75213E+18;1,78559E+18;kiongkandang39;https://twitter.com/kiongkandang39/status/1785591312995308030
Wed May 01 07:51:30 +0000 2024;1,78558E+18;Hassanudin Nyatakan Berkomitmen Jalankan Arahan Mendagri: Intervensi Harga Pangan   https://t.co/jahtKf1RRf via @tribunnews;0;0;0;0;in;142305302;1,78558E+18;tribunmedan;https://twitter.com/tribunmedan/status/1785577775052836894
Wed May 01 07:40:13 +0000 2024;1,78557E+18;Harga rata-rata pangan dan perubahan berdasarkan rilis Pusat Informasi Harga Pangan Strategis Nasional (PIHPS) masih mengalami kenaikan untuk harga bawang dan cabe #TernateSoreIni https://t.co/gK1tZRChia;0;0;0;0;in;1,08317E+18;1,78557E+18;RRIPro1Ternate;https://twitter.com/RRIPro1Ternate/status/1785574934493933766
Wed May 01 07:35:49 +0000 2024;1,78557E+18;@agum_akbar Harga sembako yang terkontrol menjaga keberlanjutan ketahanan pangan nasional.;0;0;0;0;in;1,69745E+18;1,78553E+18;romi_akbar112;https://twitter.com/romi_akbar112/status/1785573829244547536
Wed May 01 07:21:47 +0000 2024;1,78557E+18;Bapanas pastikan harga dan stok pangan terjaga #EkonomiMaju #IndonesiaMaju https://t.co/YYguKf1n1d;0;1;0;1;in;1,57959E+18;1,78557E+18;ChristiAgui789;https://twitter.com/ChristiAgui789/status/1785570295891492896
Wed May 01 07:17:12 +0000 2024;1,78557E+18;Tindak lanjut atas Rakor (Rapat Koordinasi) mengenai Ketersediaan dan Harga Jagung di Provinsi Nusa Tenggara Barat (NTB).  selengkapnya di: https://t.co/hhjje6ARMW https://t.co/epNhTrLgs0;0;0;0;0;in;334446286;1,78557E+18;bkpntb;https://twitter.com/bkpntb/status/1785569142067880380
Wed May 01 07:11:24 +0000 2024;1,78557E+18;harga pangan naik dia mengeluh, tapi ketika ada yang minta harga tersebut diturunkan dia marah, ketika ada yang minta upah dinaikkan juga dia marah;0;0;0;0;in;1,69283E+18;1,78557E+18;olympsus;https://twitter.com/olympsus/status/1785567684660478077
Wed May 01 07:02:26 +0000 2024;1,78557E+18;Awal Mei 2024, Harga Mayoritas Komoditas Pangan Kembali Meroket https://t.co/4HgXhSTVsU;0;0;0;0;in;1,51248E+18;1,78557E+18;BeritakanID_com;https://twitter.com/BeritakanID_com/status/1785565426883481927
Wed May 01 06:54:46 +0000 2024;1,78556E+18;@detikcom Jakarta 7 juta ? Tinggal pilih : ucapin selamat tinggal ke sebagaian teman kalian atau kalian minta ke pemerinta pusat untuk kendalikan harga pangan ?;0;0;0;0;in;1,77917E+18;1,78555E+18;Nero9545;https://twitter.com/Nero9545/status/1785563498732544034
Wed May 01 06:48:09 +0000 2024;1,78556E+18;Harga pangan naik masyarakat harap maklum,  Saya maklumi karena punya menteri sebodoh ini🙏🏻;0;0;0;0;in;1204864051;1,78556E+18;rozid_sagadaqu;https://twitter.com/rozid_sagadaqu/status/1785561830410383563
Wed May 01 06:44:40 +0000 2024;1,78556E+18;Jaga stok dan stabilitas harga pangan nasional https://t.co/EQJqKPIlF1;0;0;0;0;in;1,53011E+18;1,78556E+18;AnitaSa08874916;https://twitter.com/AnitaSa08874916/status/1785560954845225040
Wed May 01 05:32:55 +0000 2024;1,78554E+18;Awal Mei 2024, Harga Mayoritas Komoditas Pangan Kembali Meroket https://t.co/d8O3nKH6RM;0;0;0;0;in;990237626;1,78554E+18;rmol_id;https://twitter.com/rmol_id/status/1785542896936157226
Wed May 01 05:27:39 +0000 2024;1,78554E+18;@BANGSAygSUJUD @jokowi @prabowo @gibran_tweet Omong kosong, hasilnya cuma bsa naikin BBM, beras, harga pangan dan pajak;0;0;0;0;in;1,56232E+18;1,78521E+18;Pizzi97512801;https://twitter.com/Pizzi97512801/status/1785541573637476547
Wed May 01 05:00:49 +0000 2024;1,78553E+18;Harga bawang merah yang sebelumnya mengalami kenaikan mencapai Rp90.000 per kilogram, kini telah mengalami penurunan di angka Rp70.000 per kilogram.  Download #MetroTVXtend sekarang di Play Store dan App Store.  #hargabawangmerah #bawangmerah #hargakebutuhanpokok #hargapangan https://t.co/r8tKbrT5yH;0;0;0;0;in;57261519;1,78553E+18;Metro_TV;https://twitter.com/Metro_TV/status/1785534818484461668
Wed May 01 04:35:31 +0000 2024;1,78553E+18;@fauzie_saputra Harga sembako terjangkau menciptakan stabilitas sosial dan keamanan pangan.;0;0;0;0;in;1,69428E+18;1,78515E+18;idris_fahm;https://twitter.com/idris_fahm/status/1785528454936735867
Wed May 01 04:12:04 +0000 2024;1,78552E+18;Seiring melonjaknya harga bahan pangan, Badan Pangan Nasional (Bapanas) ancang-ancang menaikkan harga eceran tertinggi (HET) beras kelas premium dan m... https://t.co/nwwo9SXYAH;0;0;0;1;in;46693036;1,78552E+18;inilahdotcom;https://twitter.com/inilahdotcom/status/1785522553295077405
Wed May 01 03:56:16 +0000 2024;1,78552E+18;Awal Mei 2024, Harga Mayoritas Komoditas Pangan Kembali Meroket https://t.co/HaZtpdufaV;1;3;28;34;in;8,87744E+17;1,78552E+18;OposisiCerdas;https://twitter.com/OposisiCerdas/status/1785518576092524971
Wed May 01 03:53:17 +0000 2024;1,78552E+18;Gua kirain harga pangan naik karna alih fungsi hutan. https://t.co/Ljtl6eA4z4;0;3;2;7;in;1,50124E+18;1,78552E+18;ownerradikal1;https://twitter.com/ownerradikal1/status/1785517825085624444
Wed May 01 03:40:56 +0000 2024;1,78551E+18;Terus kalo rakyat ngeluh harga pangan naik dimaklumi aja ya 👍;0;0;0;1;in;59058701;1,78551E+18;fadelmikrom;https://twitter.com/fadelmikrom/status/1785514715319505186
Wed May 01 03:21:50 +0000 2024;1,78551E+18;@innovacommunity Pasti naiklah, harga minyak dunia aja uda naik krn perang kmrn. Buka deh https://t.co/polXj1cxOA utk tau harga pasar dunia naik apa turun. Emas, gas, bahan baku pangan jg ada https://t.co/NEYkBiQ85y;0;1;3;2;in;167411952;1,78545E+18;Devna_23;https://twitter.com/Devna_23/status/1785509911230845320
Wed May 01 03:19:13 +0000 2024;1,78551E+18;Badan Pangan Nasional Pastikan Harga dan Stock Pangan Aman Pasca Lebaran 2024 https://t.co/9YH7E01SCg;0;0;0;0;in;1438565702;1,78551E+18;bendo_nhica;https://twitter.com/bendo_nhica/status/1785509250850324955
Wed May 01 03:19:12 +0000 2024;1,78551E+18;Badan Pangan Nasional Pastikan Harga dan Stock Pangan Aman Pasca Lebaran 2024 https://t.co/K8Mpv4zSSr;0;1;0;0;in;1438565702;1,78551E+18;bendo_nhica;https://twitter.com/bendo_nhica/status/1785509247473815635
Wed May 01 03:19:11 +0000 2024;1,78551E+18;Badan Pangan Nasional Pastikan Harga dan Stock Pangan Aman Pasca Lebaran 2024 https://t.co/Pp8fkIk7K1;0;1;0;0;in;1438565702;1,78551E+18;bendo_nhica;https://twitter.com/bendo_nhica/status/1785509243636122076
Wed May 01 03:19:10 +0000 2024;1,78551E+18;Badan Pangan Nasional Pastikan Harga dan Stock Pangan Aman Pasca Lebaran 2024 https://t.co/oJepV6u1uI;0;1;0;0;in;1438565702;1,78551E+18;bendo_nhica;https://twitter.com/bendo_nhica/status/1785509239764783591
Wed May 01 03:19:09 +0000 2024;1,78551E+18;Badan Pangan Nasional Pastikan Harga dan Stock Pangan Aman Pasca Lebaran 2024 https://t.co/9bu5BJVPiC;0;1;0;0;in;1438565702;1,78551E+18;bendo_nhica;https://twitter.com/bendo_nhica/status/1785509236212142276
Wed May 01 03:00:02 +0000 2024;1,7855E+18;Daftar Harga Bahan Pangan di Malang Hari Ini, 1 Mei 2024 - https://t.co/lry4larO8g https://t.co/CV6iKU2r3Q;0;0;0;0;in;1,50395E+18;1,7855E+18;BlokaMedia;https://twitter.com/BlokaMedia/status/1785504426184323225
Wed May 01 01:49:26 +0000 2024;1,78549E+18;padahal kalo dana ini dipakai untuk pengadaan pupuk amat sangat membantu petani dan pekebun desa yg sering kesulitan karna harga tinggi dalam jumlah yg cukup banyak sehingga ketahanan pangan juga stabil but what we expect lah dari pejabat korup maruk gini🤦‍♀️;0;0;0;0;in;399778792;1,78549E+18;mslvdn;https://twitter.com/mslvdn/status/1785486655534870823
Wed May 01 01:27:04 +0000 2024;1,78548E+18;Harga Pangan saat Hari Buruh 1 Mei: Telur, Cabai, Beras, Minyak Goreng Naik https://t.co/zFOU8uBL4D;0;0;0;1;in;118646322;1,78548E+18;Bisniscom;https://twitter.com/Bisniscom/status/1785481027869430057
Wed May 01 00:57:40 +0000 2024;1,78547E+18;@RickyKardjono Pernyataan yang unfaedah yang saya pernah dengar....orang orang ini makan ga jelas jika diminta tanggungjawab soal harga harga pangan;0;0;0;1;in;230598742;1,78527E+18;rahmanrmyn;https://twitter.com/rahmanrmyn/status/1785473631763697688
Wed May 01 00:24:34 +0000 2024;1,78547E+18;Subsidi &amp  Impor Migas Jadi Tantangan Fiskal. Indikator (Beban Subsidi Energi): 1. Harga pangan 2. Harga energi 3. Nilai tukar *Pemerintah melakukan penyesuaian APBN  u/ pengeluaran perlindungan sosial.;0;0;0;0;in;1,29349E+18;1,78547E+18;hanifadhlilah;https://twitter.com/hanifadhlilah/status/1785465299166482511
Wed May 01 00:16:09 +0000 2024;1,78546E+18;Harga Pangan di Hari Buruh: Hampir Semua Komoditas Naik https://t.co/WWEgqj5udw;0;0;1;0;in;1,58297E+18;1,78546E+18;BloombergTZ;https://twitter.com/BloombergTZ/status/1785463183316324688
Wed May 01 00:15:19 +0000 2024;1,78546E+18;@Partono_ADjem Harga bahan pokok pangan naik bagi orang perkotaan nggak susah2 amat,lha...klo orang nun jauh disana ke Pasar PP naik Ojek ongkosnya mahal bahan2 pokok harga sama dgn di kota,kepriben mayoritas wong ndeso kerjaan serabutan klo blm ada tandur padi/nyawah;0;0;0;0;in;1,39571E+18;1,78516E+18;Budionotaslim3;https://twitter.com/Budionotaslim3/status/1785462972623794317
Tue Apr 30 23:48:59 +0000 2024;1,78546E+18;@ucupgans2 @realfedinuril @NasDem @DPP_PKB Ya karena semua kebijakan negara termasuk naik turun nya harga pangan diatur sama org2 politik. Suka tidak suka begitu realitanya;0;0;0;4;in;59654154;1,78529E+18;bukanbuzzerRp;https://twitter.com/bukanbuzzerRp/status/1785456343891210358
Tue Apr 30 23:32:39 +0000 2024;1,78545E+18;@mestyariotedjo Today Years Old;0;0;0;0;en;1,47423E+18;1,78518E+18;panganBot;https://twitter.com/panganBot/status/1785452233553011139
Tue Apr 30 23:15:14 +0000 2024;1,78545E+18;@BANGSAygSUJUD @jokowi @prabowo @gibran_tweet Tetep z harga pangan tiap taonnya naik;0;0;0;0;in;1,24193E+18;1,78521E+18;ArisRivai2;https://twitter.com/ArisRivai2/status/1785447850731565383
